Date;Doc;Description;Montant;Cpte;SsCpte;Dest
07/11/2023;15993;Le p'tit festif;8,80 €;SCO;05;Baptiste
07/11/2023;15993;Le p'tit festif;-30,05 €;BIL;01;Premier
07/11/2023;15993;Le p'tit festif;21,25 €;LOG;02;Général
07/11/2023;15994;Les Alpages - MOF;121,67 €;ALI;01;Général
07/11/2023;15994;Les Alpages - MOF;-121,67 €;BIL;01;Premier
07/11/2023;15995;Vinolea;16,00 €;ALI;01;Général
07/11/2023;15995;Vinolea;76,70 €;ALI;02;Général
07/11/2023;15995;Vinolea;-92,70 €;BIL;01;Premier
07/11/2023;15996;Carrefour;-44,28 €;BIL;01;Général
07/11/2023;15996;Carrefour;44,28 €;ALI;01;Général
08/11/2023;15997;L'amylois;3,15 €;ALI;01;Général
08/11/2023;15997;L'amylois;-3,15 €;BIL;01;Premier
09/11/2023;15998;Maxence;44,80 €;ALI;02;Général
09/11/2023;15998;Maxence;-44,80 €;BIL;01;Premier
09/11/2023;15999;St Augustin;750,00 €;ALI;02;Général
09/11/2023;15999;St Augustin;-750,00 €;BIL;01;Premier
10/11/2023;16000;Espèces données par Baptiste avant de partir;150,00 €;BIL;00;Général
10/11/2023;16000;Espèces données par Baptiste avant de partir;-150,00 €;BIL;01;Général
10/11/2023;16001;Ikea;27,92 €;LOG;02;Général
10/11/2023;16001;Ikea;-27,92 €;BIL;01;Premier
11/11/2023;16002;Carrefour;29,95 €;ALI;01;Général
11/11/2023;16002;Carrefour;-29,95 €;BIL;01;Général
12/11/2023;16003;Parking Aéroport;13,10 €;VOI;01;Général
12/11/2023;16003;Parking Aéroport;-13,10 €;BIL;01;Premier
14/11/2023;16004;Pharmacie des Béalières;19,46 €;SAN;01;Général
14/11/2023;16004;Pharmacie des Béalières;-19,46 €;BIL;01;Premier
14/11/2023;16005;Essentiels bébé;19,80 €;LOG;02;Claire
14/11/2023;16005;Essentiels bébé;-19,80 €;BIL;01;Premier
14/11/2023;16006;L'eau vive;41,14 €;ALI;01;Général
14/11/2023;16006;L'eau vive;-41,14 €;BIL;01;Premier
14/11/2023;16007;L'eau vive;5,99 €;ALI;01;Général
14/11/2023;16007;L'eau vive;-5,99 €;BIL;01;Premier
15/11/2023;16008;Monceau fleurs;9,99 €;LOI;03;Claire
15/11/2023;16008;Monceau fleurs;-9,99 €;BIL;01;Premier
15/11/2023;16009;Petit casino;1,98 €;ALI;01;Général
15/11/2023;16009;Petit casino;-1,98 €;BIL;01;Premier
16/11/2023;16010;Pharmacie des Béalières;12,13 €;SAN;01;Général
16/11/2023;16010;Pharmacie des Béalières;-12,13 €;BIL;01;Premier
16/11/2023;16011;L'amylois;3,95 €;ALI;01;Général
16/11/2023;16011;L'amylois;-3,95 €;BIL;01;Premier
16/11/2023;16012;Petit casino;0,99 €;ALI;01;Général
16/11/2023;16012;Petit casino;-0,99 €;BIL;01;Premier
16/11/2023;16013;Pressing des buclos;30,00 €;HAB;01;Arnaud
16/11/2023;16013;Pressing des buclos;-30,00 €;BIL;01;Premier
16/11/2023;16014;Cash Bio Markal;112,93 €;ALI;01;Général
16/11/2023;16014;Cash Bio Markal;-112,93 €;BIL;01;Premier
31/10/2023;16015;Marché;-28,55 €;BIL;01;Général
31/10/2023;16015;Marché;28,55 €;ALI;01;Général
10/11/2023;16016;Ostéo;-68,00 €;BIL;01;Général
10/11/2023;16016;Ostéo;68,00 €;SAN;02;Baptiste
13/11/2023;16017;Ostéo;-68,00 €;BIL;01;Général
13/11/2023;16017;Ostéo;68,00 €;SAN;02;MC
14/11/2023;16018;Dentiste;-86,90 €;BIL;01;Général
14/11/2023;16018;Dentiste;86,90 €;SAN;02;MC
06/11/2023;16019;Arrêté compte VISA Premier;-1 975,07 €;BIL;01;Général
06/11/2023;16019;Arrêté compte VISA Premier;1 975,07 €;BIL;01;Premier
02/11/2023;16020;ESBJ - Rémunération;-3 300,00 €;PRF;01;Bruno
02/11/2023;16020;ESBJ - Rémunération;3 300,00 €;BIL;01;Général
17/10/2023;16021;Jazz - Duo -50%;6,30 €;BAS;05;Général
17/10/2023;16021;Jazz - Duo -50%;-6,30 €;BIL;01;Général
17/10/2023;16021;Jazz - Cotisation;16,10 €;BAS;05;Général
17/10/2023;16021;Jazz - Cotisation;-16,10 €;BIL;01;Général
17/10/2023;16021;Jazz - Option Tranquillité Duo;0,49 €;BAS;05;Général
17/10/2023;16021;Jazz - Option Tranquillité Duo;-0,49 €;BIL;01;Général
17/10/2023;16021;Jazz - Option Tranquillité;0,70 €;BAS;05;Général
17/10/2023;16021;Jazz - Option Tranquillité;-0,70 €;BIL;01;Général
27/10/2023;16022;Orange  - N° client 0104525563 - 06 83 73 66 48;29,79 €;LOG;08;Clément
27/10/2023;16022;Orange  - N° client 0104525563 - 06 83 73 66 48;-29,79 €;BIL;01;Général
16/10/2023;16023;Acompte loyer Esthetic Center;-800,00 €;RFN;01;Texto
16/10/2023;16023;Acompte loyer Esthetic Center;800,00 €;BIL;01;Général
02/11/2023;16024;Free Mobile - 1597 1829 - Tél 06 48 55 53 00;19,99 €;LOG;08;Arnaud
02/11/2023;16024;Free Mobile - 1597 1829 - Tél 06 48 55 53 00;-19,99 €;BIL;01;Général
02/11/2023;16025;Free Mobile - 1597 1837 - Tél  - 06 48 55 54 20;21,66 €;LOG;08;Baptiste
02/11/2023;16025;Free Mobile - 1597 1837 - Tél  - 06 48 55 54 20;-21,66 €;BIL;01;Général
25/10/2023;16026;Free Mobile - Tél  - 06 87 30 38 42;19,99 €;LOG;08;MC
25/10/2023;16026;Free Mobile - Tél  - 06 87 30 38 42;-19,99 €;BIL;01;Général
16/10/2023;16027;IRPP - Prelevement à la source;234,00 €;IMP;01;Général
16/10/2023;16027;IRPP - Prelevement à la source;-234,00 €;BIL;01;Général
19/10/2023;16028;EDF (Client : 6017060888) Mtvdre Gd Père;-38,97 €;BIL;01;Général
19/10/2023;16028;EDF (Client : 6017060888) Mtvdre Gd Père;38,97 €;LOG;07;Montvendre
27/10/2023;16029;EDF(Client : 5016346605) Meylan 1er;-75,87 €;BIL;01;Général
27/10/2023;16029;EDF(Client : 5016346605) Meylan 1er;75,87 €;LOG;07;Général
27/10/2023;16030;EDF (Client : 5016065031) Meylan RDC;-92,86 €;BIL;01;Général
27/10/2023;16030;EDF (Client : 5016065031) Meylan RDC;92,86 €;LOG;07;Général
23/10/2023;16031;DARTY - Abonnement;14,99 €;LOG;03;Général
23/10/2023;16031;DARTY - Abonnement;-14,99 €;BIL;01;Général
16/10/2023;16032;Area;156,70 €;VOI;01;Général
16/10/2023;16032;Area;-156,70 €;BIL;01;Général
25/10/2023;16033;Gaz Engie;53,25 €;LOG;07;Général
25/10/2023;16033;Gaz Engie;-53,25 €;BIL;01;Général
03/11/2023;16034;AXA Pension;-447,19 €;PRF;05;MC
03/11/2023;16034;AXA Pension;0,00 €;IMP;01;Général
03/11/2023;16034;AXA Pension;447,19 €;BIL;01;Général
06/11/2023;16035;CPAM Pension;-715,89 €;PRF;05;MC
06/11/2023;16035;CPAM Pension - Prélèvement à la source;0,00 €;IMP;01;Général
06/11/2023;16035;CPAM Pension;715,89 €;BIL;01;Général
09/11/2023;16036;POLE EMPLOI - ARE;-1 171,18 €;PRF;01;MC
09/11/2023;16036;POLE EMPLOI - ARE - Prélèvement à la source;0,00 €;IMP;01;Général
09/11/2023;16036;POLE EMPLOI - ARE;1 171,18 €;BIL;01;Général
07/11/2023;16037;MAIF - Assurance;282,70 €;BAS;01;Général
07/11/2023;16037;MAIF - Assurance;-282,70 €;BIL;01;Général
18/11/2023;16038;Casino;15,97 €;ALI;01;Général
18/11/2023;16038;Casino;-15,97 €;BIL;01;Premier
18/11/2023;16039;Laiterie des Gérentes;87,38 €;ALI;01;Général
18/11/2023;16039;Laiterie des Gérentes;-87,38 €;BIL;01;Premier
21/11/2023;16040;Fermage Les Dèves - Barlatier;-556,00 €;RFN;01;Montvendre
21/11/2023;16040;Fermage Les Dèves - Mounier;556,00 €;BIL;80;Général
20/11/2023;16041;Intermarché;81,43 €;VOI;02;Dacia
20/11/2023;16041;Intermarché;-81,43 €;BIL;01;Premier
20/11/2023;16042;Intermarché;27,78 €;ALI;01;Général
20/11/2023;16042;Intermarché;-62,43 €;BIL;01;Premier
20/11/2023;16042;Intermarché;20,89 €;LOG;02;Général
20/11/2023;16042;Intermarché;13,76 €;SAN;02;Général
21/11/2023;16043;Court-circuit;41,88 €;ALI;01;Général
21/11/2023;16043;Court-circuit;-41,88 €;BIL;01;Premier
21/11/2023;16044;Boulangerie école L'Aura;7,90 €;ALI;01;Général
21/11/2023;16044;Boulangerie école L'Aura;-7,90 €;BIL;01;Premier
21/11/2023;16045;Charcuterie des Limouches;10,40 €;ALI;01;Général
21/11/2023;16045;Charcuterie des Limouches;-10,40 €;BIL;01;Premier
21/11/2023;16046;Ferme des Blaches;23,16 €;ALI;01;Général
21/11/2023;16046;Ferme des Blaches;-23,16 €;BIL;01;Premier
21/11/2023;16047;Comptoir des viandes;5,68 €;ALI;01;Général
21/11/2023;16047;Comptoir des viandes;-5,68 €;BIL;01;Premier
21/11/2023;16048;Laiterie des Gérentes;12,87 €;ALI;01;Général
21/11/2023;16048;Laiterie des Gérentes;-12,87 €;BIL;01;Premier
21/11/2023;16049;Au petit primeur Chabeuil;31,76 €;ALI;01;Général
21/11/2023;16049;Au petit primeur Chabeuil;-31,76 €;BIL;01;Premier
21/11/2023;16050;Charcuterie des Limouches;6,40 €;ALI;01;Général
21/11/2023;16050;Charcuterie des Limouches;-6,40 €;BIL;01;Premier
21/11/2023;16051;Boulangerie école L'Aura;24,70 €;ALI;01;Général
21/11/2023;16051;Boulangerie école L'Aura;-24,70 €;BIL;01;Premier
23/11/2023;16052;Remboursement MC par famille;-1 173,73 €;BIL;01;Général
31/07/2023;16052;Librairie foyer Chateauneuf-de-Galaure;14,50 €;SCO;05;Général
27/08/2023;16052;Remboursement Baptiste;40,00 €;SAN;01;Général
27/08/2023;16052;Remboursement Baptiste;30,00 €;LOI;06;Général
27/08/2023;16052;Remboursement Baptiste;60,00 €;VOI;01;Général
03/09/2023;16052;Retrait Société Générale;200,00 €;LOI;03;Claire
16/09/2023;16052;L'atelier du chocolat;81,46 €;ALI;01;Général
08/10/2023;16052;Pylones;14,90 €;LOI;03;Arnaud
08/10/2023;16052;Pylones;14,90 €;LOG;02;Général
09/10/2023;16052;Descammps;367,50 €;LOG;02;Général
09/05/2023;16052;Phildar;80,48 €;HAB;01;Claire
10/05/2023;16052;FdB;75,00 €;SAN;01;MC
21/07/2023;16052;FNAC;94,99 €;LOI;03;Général
07/11/2023;16052;Les Alpages - MOF;100,00 €;ALI;02;Général
23/11/2023;16053;HappyWool;67,43 €;HAB;01;Général
23/11/2023;16053;HappyWool;-67,43 €;BIL;01;Premier
23/11/2023;16054;Miel Fabienne;-180,00 €;BIL;01;Général
23/11/2023;16054;Miel Fabienne;180,00 €;ALI;01;Général
24/11/2023;16055;Miel Delphine;-174,00 €;BIL;01;Général
24/11/2023;16055;Miel Delphine;174,00 €;ALI;01;Général
23/11/2023;16056;La forêt noire;24,80 €;ALI;01;Général
23/11/2023;16056;La forêt noire;-24,80 €;BIL;01;Premier
23/11/2023;16057;DARTY - Abonnement;209,98 €;LOG;02;Général
23/11/2023;16057;DARTY - Robot marie & ultra-cuiseur;-209,98 €;BIL;01;Premier
23/11/2023;16058;Ikea;24,95 €;LOG;02;Claire
23/11/2023;16058;Ikea;-24,95 €;BIL;01;Premier
23/11/2023;16059;FNAC;29,94 €;LOI;03;Général
23/11/2023;16059;FNAC;-29,94 €;REX;01;Général
24/11/2023;16060;Carrefour;56,10 €;SAN;02;Général
24/11/2023;16060;Carrefour;-56,10 €;BIL;01;Premier
24/11/2023;16061;Carrefour;-118,26 €;BIL;01;Général
24/11/2023;16061;Carrefour;59,43 €;ALI;01;Général
24/11/2023;16061;Carrefour;37,64 €;LOG;02;Général
24/11/2023;16061;Carrefour;18,69 €;HAB;01;Général
24/11/2023;16061;Carrefour;2,50 €;LOI;05;Général
27/11/2023;16062;Gamm vert;15,99 €;LOI;05;Montvendre
27/11/2023;16062;Gamm vert;-15,99 €;BIL;01;Premier
27/11/2023;16063;Au petit primeur Chabeuil;41,24 €;ALI;01;Général
27/11/2023;16063;Au petit primeur Chabeuil;-41,24 €;BIL;01;Premier
28/11/2023;16064;Houx;2,00 €;LOI;05;Montvendre
28/11/2023;16064;Répartition d'espèces;-15,85 €;BIL;00;Général
28/11/2023;16064;Divers alimentation;4,88 €;ALI;01;Général
28/11/2023;16064;Au petit primeur Chabeuil;8,97 €;ALI;01;Général
28/11/2023;16065;Court-circuit;28,86 €;ALI;01;Général
28/11/2023;16065;Court-circuit;-28,86 €;BIL;01;Premier
28/11/2023;16066;Boulangerie école L'Aura;26,10 €;ALI;01;Général
28/11/2023;16066;Boulangerie école L'Aura;-26,10 €;BIL;01;Premier
28/11/2023;16067;Ferme des Blaches;10,11 €;ALI;01;Général
28/11/2023;16067;Ferme des Blaches;-10,11 €;BIL;01;Premier
28/11/2023;16068;Ferme des Blaches;18,98 €;ALI;01;Général
28/11/2023;16068;Ferme des Blaches;-18,98 €;BIL;01;Premier
28/11/2023;16069;Charcuterie des Limouches;25,96 €;ALI;01;Général
28/11/2023;16069;Charcuterie des Limouches;-25,96 €;BIL;01;Premier
28/11/2023;16070;Laiterie des Gérentes;53,54 €;ALI;01;Général
28/11/2023;16070;Laiterie des Gérentes;-53,54 €;BIL;01;Premier
29/11/2023;16071;Rbst MFTGS;-34,00 €;SAN;01;MC
29/11/2023;16071;Rbst MFTGS;34,00 €;BIL;01;Général
29/11/2023;16072;Rbst MFTGS;-75,00 €;SAN;01;MC
29/11/2023;16072;Rbst MFTGS;75,00 €;BIL;01;Général
29/11/2023;16073;Rbst MFTGS;-68,00 €;SAN;01;MC
29/11/2023;16073;Rbst MFTGS;68,00 €;BIL;01;Général
13/12/2023;16074;Eau de Valence - Contrat 1068516;-469,99 €;BIL;01;Général
13/12/2023;16074;Eau de Valence - Contrat 1068516;469,99 €;LOG;06;Montvendre
13/12/2023;16075;Eau de Valence - Contrat 1068515;71,54 €;LOG;06;Montvendre
13/12/2023;16075;Eau de Valence - Contrat 1068515;-71,54 €;BIL;01;Général
01/12/2023;16076;Versements PER 2023;-8 079,50 €;BIL;01;Général
01/12/2023;16076;Versements PER 2023;8 079,50 €;BIL;50;Vie+ PER Bruno
01/12/2023;16077;Versements PER 2023;-8 079,50 €;BIL;01;Général
01/12/2023;16077;Versements PER 2023;8 079,50 €;BIL;50;Vie+ PER MC
30/11/2023;16078;Monceau fleurs;16,96 €;LOI;03;Claire
30/11/2023;16078;Monceau fleurs;-16,96 €;BIL;01;Premier
30/11/2023;16079;Au minou;14,78 €;HAB;01;Général
30/11/2023;16079;Au minou;-14,78 €;BIL;01;Premier
30/11/2023;16080;La caraque;48,50 €;ALI;01;Général
30/11/2023;16080;La caraque;-48,50 €;BIL;01;Premier
30/11/2023;16081;Toto;6,00 €;HAB;01;Général
30/11/2023;16081;Toto;-6,00 €;BIL;01;Premier
30/11/2023;16082;Ikea;99,95 €;HAB;01;Général
30/11/2023;16082;Ikea;-101,44 €;BIL;01;Premier
30/11/2023;16082;Ikea;1,49 €;LOG;02;Général
01/12/2023;16083;Paquet Jardin;23,80 €;LOI;03;Claire
01/12/2023;16083;Paquet Jardin;-23,80 €;BIL;01;Premier
01/12/2023;16084;Carrefour;44,05 €;ALI;01;Général
01/12/2023;16084;Carrefour;-44,05 €;BIL;01;Général
01/12/2023;16085;FdB;-75,00 €;BIL;01;Général
01/12/2023;16085;FdB;75,00 €;SAN;01;Bruno
11/11/2023;16086;Fruits et légumes;22,65 €;ALI;01;Général
11/11/2023;16086;Carrefour Alimentation;25,98 €;ALI;01;Général
15/11/2023;16086;Etrennes facteur Montvendre;10,00 €;LOI;03;Général
13/11/2023;16086;Essence Clio Campus;74,46 €;VOI;02;ClioCampus
13/11/2023;16086;Intermarché - Alimentation;4,34 €;ALI;01;Général
17/11/2023;16086;Double clé appartement 1er SJL;30,00 €;LOG;02;Général
18/11/2023;16086;Pain;8,30 €;ALI;01;Général
02/12/2023;16086;Carrefour - Alimentation;65,54 €;ALI;01;Général
03/12/2023;16086;Foret Noire - Tarte aux framboises;45,00 €;ALI;02;Général
03/12/2023;16086;Carrefour - Alimentation;4,86 €;ALI;01;Général
03/12/2023;16086;Remboursement frais Bruno;-291,13 €;BIL;01;Général
07/12/2023;16087;HappyWool;20,97 €;HAB;01;Général
07/12/2023;16087;HappyWool;-20,97 €;BIL;01;Premier
02/12/2023;16088;Boucherie Picoto;-62,91 €;BIL;01;Premier
02/12/2023;16088;Boucherie Picoto;62,91 €;ALI;01;Général
04/12/2023;16089;L'amylois;-12,60 €;BIL;01;Premier
04/12/2023;16089;L'amylois;12,60 €;ALI;01;Général
06/12/2023;16090;Pharmacie des Béalières;-19,26 €;BIL;01;Premier
06/12/2023;16090;Pharmacie des Béalières;19,26 €;SAN;01;Général
06/12/2023;16091;L'amylois;-6,30 €;BIL;01;Premier
06/12/2023;16091;L'amylois;6,30 €;ALI;01;Général
06/12/2023;16092;La vie claire;-52,84 €;BIL;01;Premier
06/12/2023;16092;La vie claire;28,99 €;HAB;01;Général
06/12/2023;16092;La vie claire;23,85 €;ALI;01;Général
08/12/2023;16093;Dr Torres;26,50 €;SAN;01;MC
08/12/2023;16093;Dr Torres;-26,50 €;BIL;01;Premier
08/12/2023;16094;La vie claire;17,09 €;HAB;01;Général
08/12/2023;16094;La vie claire;12,75 €;ALI;01;Général
08/12/2023;16094;La vie claire;-29,84 €;BIL;01;Premier
08/12/2023;16095;Carrefour;66,78 €;VOI;02;ClioBlanche
08/12/2023;16095;Carrefour;-66,78 €;BIL;01;Général
10/12/2023;16096;Taxe Fonciere Montvendre;268,00 €;IMP;02;Montvendre
10/12/2023;16096;Taxe Fonciere Montvendre;-268,00 €;BIL;01;Général
10/12/2023;16097;Taxe Fonciere Montvendre;61,00 €;IMP;02;Montvendre
10/12/2023;16097;Taxe Fonciere Montvendre;-61,00 €;BIL;01;Général
12/12/2023;16098;Laiterie des Gérentes;120,61 €;ALI;01;Général
12/12/2023;16098;Laiterie des Gérentes;-120,61 €;BIL;01;Général
08/12/2023;16099;Picard;11,53 €;ALI;01;Général
08/12/2023;16099;Picard;-11,53 €;BIL;01;Premier
08/12/2023;16100;Epicuria;15,00 €;ALI;02;Général
08/12/2023;16100;Epicuria;-15,00 €;BIL;01;Premier
08/12/2023;16101;Epicuria;2,80 €;ALI;02;Général
08/12/2023;16101;Epicuria;-2,80 €;BIL;01;Premier
09/12/2023;16102;Guillet - Couleur macaron;33,26 €;LOI;06;Général
09/12/2023;16102;Guillet - Couleur macaron;-33,26 €;BIL;01;Premier
09/12/2023;16103;Gamm vert;3,99 €;ALI;01;Général
09/12/2023;16103;Gamm vert;21,90 €;LOI;05;Montvendre
09/12/2023;16103;Gamm vert;-25,89 €;BIL;01;Premier
10/12/2023;16104;Au petit primeur Chabeuil;36,96 €;ALI;01;Général
10/12/2023;16104;Au petit primeur Chabeuil;-36,96 €;BIL;01;Premier
10/12/2023;16105;Casino;20,96 €;ALI;01;Général
10/12/2023;16105;Casino;-20,96 €;BIL;01;Premier
12/12/2023;16106;Court-circuit;62,83 €;ALI;01;Général
12/12/2023;16106;Court-circuit;-62,83 €;BIL;01;Premier
12/12/2023;16107;Boulangerie école L'Aura;12,90 €;ALI;01;Général
12/12/2023;16107;Boulangerie école L'Aura;-12,90 €;BIL;01;Premier
12/12/2023;16108;Ferme des Blaches;8,00 €;ALI;01;Général
12/12/2023;16108;Ferme des Blaches;-8,00 €;BIL;01;Premier
12/12/2023;16109;Utile;2,00 €;ALI;01;Général
12/12/2023;16109;Utile;2,30 €;SAN;02;Général
12/12/2023;16109;Utile;-4,30 €;BIL;01;Premier
12/12/2023;16110;Comptoir des viandes;144,11 €;ALI;01;Général
12/12/2023;16110;Comptoir des viandes;-144,11 €;BIL;01;Premier
12/12/2023;16111;Au petit primeur Chabeuil;18,68 €;ALI;01;Général
12/12/2023;16111;Au petit primeur Chabeuil;-18,68 €;BIL;01;Premier
12/12/2023;16112;Marché;20,20 €;ALI;01;Général
12/12/2023;16112;Marché;-20,20 €;BIL;00;Général
24/11/2023;16113;Decathlon;50,50 €;HAB;01;Claire
24/11/2023;16113;Decathlon;-50,50 €;BIL;01;Premier
05/12/2023;16114;Arrêté compte VISA Premier;-3 677,17 €;BIL;01;Général
05/12/2023;16114;Arrêté compte VISA Premier;3 677,17 €;BIL;01;Premier
04/12/2023;16115;ESBJ - Rémunération;-3 300,00 €;PRF;01;Bruno
04/12/2023;16115;ESBJ - Rémunération;3 300,00 €;BIL;01;Général
17/11/2023;16116;Jazz - Duo -50%;6,30 €;BAS;05;Général
17/11/2023;16116;Jazz - Duo -50%;-6,30 €;BIL;01;Général
17/11/2023;16116;Jazz - Cotisation;16,10 €;BAS;05;Général
17/11/2023;16116;Jazz - Cotisation;-16,10 €;BIL;01;Général
17/11/2023;16116;Jazz - Option Tranquillité Duo;0,49 €;BAS;05;Général
17/11/2023;16116;Jazz - Option Tranquillité Duo;-0,49 €;BIL;01;Général
17/11/2023;16116;Jazz - Option Tranquillité;0,70 €;BAS;05;Général
17/11/2023;16116;Jazz - Option Tranquillité;-0,70 €;BIL;01;Général
27/11/2023;16117;Orange  - N° client 0104525563 - 06 83 73 66 48;30,20 €;LOG;08;Clément
27/11/2023;16117;Orange  - N° client 0104525563 - 06 83 73 66 48;-30,20 €;BIL;01;Général
15/11/2023;16118;Acompte loyer Esthetic Center;-800,00 €;RFN;01;Texto
15/11/2023;16118;Acompte loyer Esthetic Center;800,00 €;BIL;01;Général
01/12/2023;16119;Free Mobile - 1597 1829 - Tél 06 48 55 53 00;19,99 €;LOG;08;Arnaud
01/12/2023;16119;Free Mobile - 1597 1829 - Tél 06 48 55 53 00;-19,99 €;BIL;01;Général
01/12/2023;16119;Free Mobile - 1597 1837 - Tél  - 06 48 55 54 20;19,99 €;LOG;08;Baptiste
01/12/2023;16119;Free Mobile - 1597 1837 - Tél  - 06 48 55 54 20;-19,99 €;BIL;01;Général
24/11/2023;16120;Free Mobile - Tél  - 06 87 30 38 42;19,99 €;LOG;08;MC
24/11/2023;16120;Free Mobile - Tél  - 06 87 30 38 42;-19,99 €;BIL;01;Général
15/11/2023;16121;IRPP - Prelevement à la source;234,00 €;IMP;01;Général
15/11/2023;16121;IRPP - Prelevement à la source;-234,00 €;BIL;01;Général
17/11/2023;16122;CPAM;-86,90 €;PRS;01;CPAM
17/11/2023;16122;CPAM;86,90 €;BIL;01;Général
20/11/2023;16123;EDF (Client : 6017060888) Mtvdre Gd Père;-38,97 €;BIL;01;Général
20/11/2023;16123;EDF (Client : 6017060888) Mtvdre Gd Père;38,97 €;LOG;07;Montvendre
20/11/2023;16124;EDF (Client : 5013193405) Maison Mtvdre ;-96,83 €;BIL;01;Général
20/11/2023;16124;EDF (Client : 5013193405) Maison Mtvdre ;96,83 €;LOG;07;Montvendre
22/11/2023;16125;DARTY - Abonnement;14,99 €;LOG;03;Général
22/11/2023;16125;DARTY - Abonnement;-14,99 €;BIL;01;Général
22/11/2023;16126;Remise de cheques;-263,00 €;BIL;80;Général
22/11/2023;16126;Remise de cheques;263,00 €;BIL;01;Général
22/11/2023;16126;Remise de cheques;-556,00 €;BIL;80;Général
22/11/2023;16126;Remise de cheques;556,00 €;BIL;01;Général
10/11/2023;16127;MFTGS - Cotisation;247,00 €;BAS;01;Général
10/11/2023;16127;MFTGS - Cotisation;-247,00 €;BIL;01;Général
10/12/2023;16127;MFTGS - Cotisation;247,00 €;BAS;01;Général
10/12/2023;16127;MFTGS - Cotisation;-247,00 €;BIL;01;Général
14/11/2023;16128;Gaz Engie;48,57 €;LOG;07;Général
14/11/2023;16128;Gaz Engie;-48,57 €;BIL;01;Général
15/11/2023;16129;Area;108,80 €;VOI;01;Général
15/11/2023;16129;Area;-108,80 €;BIL;01;Général
01/12/2023;16131;POLE EMPLOI - ARE;-1 133,40 €;PRF;01;MC
01/12/2023;16131;POLE EMPLOI - ARE - Prélèvement à la source;0,00 €;IMP;01;Général
01/12/2023;16131;POLE EMPLOI - ARE;1 133,40 €;BIL;01;Général
04/12/2023;16132;AXA Pension;-447,19 €;PRF;05;MC
04/12/2023;16132;AXA Pension;0,00 €;IMP;01;Général
04/12/2023;16132;AXA Pension;447,19 €;BIL;01;Général
05/12/2023;16133;CPAM Pension;-715,89 €;PRF;05;MC
05/12/2023;16133;CPAM Pension - Prélèvement à la source;0,00 €;IMP;01;Général
05/12/2023;16133;CPAM Pension;715,89 €;BIL;01;Général
13/12/2023;16134;APBP;-20,00 €;BIL;01;Général
13/12/2023;16134;APBP;20,00 €;LOI;06;Général
14/12/2023;16135;L'autre moi;72,00 €;SAN;02;MC
14/12/2023;16135;L'autre moi;-72,00 €;BIL;01;Premier
14/12/2023;16135;L'autre moi;23,00 €;SAN;02;MC
14/12/2023;16135;L'autre moi;-23,00 €;BIL;01;Premier
14/12/2023;16136;Au minou;20,00 €;HAB;01;Général
14/12/2023;16136;Au minou;-20,00 €;BIL;01;Premier
14/12/2023;16137;Momie mangas;13,52 €;LOI;03;Général
14/12/2023;16137;Momie mangas;-13,52 €;BIL;01;Premier
14/12/2023;16138;Casa;4,95 €;LOG;02;Général
14/12/2023;16138;Casa;-4,95 €;BIL;01;Premier
14/12/2023;16139;Palais des thés;51,73 €;ALI;01;Général
14/12/2023;16139;Palais des thés;-51,73 €;BIL;01;Premier
14/12/2023;16140;La caraque;31,20 €;ALI;01;Général
14/12/2023;16140;La caraque;-31,20 €;BIL;01;Premier
14/12/2023;16141;Momie mangas;35,95 €;LOI;03;Général
14/12/2023;16141;Momie mangas;-35,95 €;BIL;01;Premier
14/12/2023;16142;Carrefour;-105,76 €;BIL;01;Général
14/12/2023;16142;Carrefour;98,92 €;ALI;01;Général
14/12/2023;16142;Carrefour;6,84 €;SAN;02;Général
15/12/2023;16143;Bonhomme de bois;24,90 €;LOI;03;Claire
15/12/2023;16143;Bonhomme de bois;-24,90 €;BIL;01;Premier
15/12/2023;16144;Maison du monde;17,98 €;LOG;02;Général
15/12/2023;16144;Maison du monde;-17,98 €;BIL;01;Premier
15/12/2023;16145;Momie mangas;16,95 €;LOI;03;Général
15/12/2023;16145;Momie mangas;-16,95 €;BIL;01;Premier
16/12/2023;16146;Relais de la pogne;24,75 €;ALI;01;Général
16/12/2023;16146;Relais de la pogne;-24,75 €;BIL;01;Premier
16/12/2023;16147;Charcuterie des Limouches;58,94 €;ALI;01;Général
16/12/2023;16147;Charcuterie des Limouches;-58,94 €;BIL;01;Premier
16/12/2023;16148;Charcuterie des Limouches;8,40 €;ALI;01;Général
16/12/2023;16148;Charcuterie des Limouches;-8,40 €;BIL;01;Premier
16/12/2023;16149;Total Energies;39,88 €;VOI;02;Général
16/12/2023;16149;Total Energies;-39,88 €;BIL;01;Premier
14/12/2023;16150;L'autre moi;54,30 €;SAN;02;Général
14/12/2023;16150;L'autre moi;-54,30 €;REX;01;Général
15/12/2023;16151;Garage;5,00 €;VOI;03;ClioBlanche
15/12/2023;16151;Répartition d'espèces;-5,00 €;BIL;00;Général
18/12/2023;16152;Bricomarché;11,10 €;LOG;02;Général
18/12/2023;16152;Bricomarché;-11,10 €;BIL;01;Premier
18/12/2023;16153;Intermarché;81,76 €;ALI;01;Général
18/12/2023;16153;Intermarché;-128,02 €;BIL;01;Premier
18/12/2023;16153;Intermarché;20,25 €;LOG;02;Général
18/12/2023;16153;Intermarché;3,02 €;SAN;02;Général
18/12/2023;16153;Intermarché;22,99 €;HAB;01;MC
